Disease,ChemicalName,ChemicalID,CasRN,tier,InferenceGeneSymbol,InferenceScore,gene_count,PubMedIDs
Asthma,Simvastatin,D019821,79902-63-9,gene_inferred,MMP1,71.35,39,24469321
Asthma,Simvastatin,D019821,79902-63-9,gene_inferred,MMP10,71.35,39,16926187
Asthma,Simvastatin,D019821,79902-63-9,gene_inferred,MMP9,71.35,39,11742282|15131573
Asthma,Simvastatin,D019821,79902-63-9,gene_inferred,NOS2,71.35,39,19800904
Asthma,Simvastatin,D019821,79902-63-9,gene_inferred,NQO1,71.35,39,20049212
Asthma,Simvastatin,D019821,79902-63-9,gene_inferred,PARP1,71.35,39,18261157
Asthma,Simvastatin,D019821,79902-63-9,gene_inferred,PDE4B,71.35,39,21912604
Asthma,Simvastatin,D019821,79902-63-9,gene_inferred,PLA2G7,71.35,39,10733466
Asthma,Simvastatin,D019821,79902-63-9,gene_inferred,PLAU,71.35,39,21912604
Asthma,Simvastatin,D019821,79902-63-9,gene_inferred,PTEN,71.35,39,17982072
Asthma,Simvastatin,D019821,79902-63-9,gene_inferred,SOD1,71.35,39,22867017
Asthma,Simvastatin,D019821,79902-63-9,gene_inferred,SOD2,71.35,39,28208751
Asthma,Simvastatin,D019821,79902-63-9,gene_inferred,TGFB1,71.35,39,16365456|19138248
Asthma,Simvastatin,D019821,79902-63-9,gene_inferred,TNC,71.35,39,16115819
Asthma,Simvastatin,D019821,79902-63-9,gene_inferred,TNF,71.35,39,12356572|14681301|16456144|17450233|20049212|25960783
Asthma,Simvastatin,D019821,79902-63-9,gene_inferred,VEGFA,71.35,39,11907124|15201500|19263519
Asthma,pyrazolanthrone,C432165,,gene_inferred,AGER,70.48,32,33075463
Asthma,pyrazolanthrone,C432165,,gene_inferred,ALOX5,70.48,32,
Asthma,pyrazolanthrone,C432165,,gene_inferred,BCL2,70.48,32,18357729
Asthma,pyrazolanthrone,C432165,,gene_inferred,BGLAP,70.48,32,8429434
Asthma,pyrazolanthrone,C432165,,gene_inferred,CAT,70.48,32,18048809
Asthma,pyrazolanthrone,C432165,,gene_inferred,CCL2,70.48,32,19373627
Asthma,pyrazolanthrone,C432165,,gene_inferred,CCL5,70.48,32,8534483
Asthma,pyrazolanthrone,C432165,,gene_inferred,CD14,70.48,32,17607003
Asthma,pyrazolanthrone,C432165,,gene_inferred,CYP2E1,70.48,32,28807506
Asthma,pyrazolanthrone,C432165,,gene_inferred,DNMT1,70.48,32,23423710
Asthma,pyrazolanthrone,C432165,,gene_inferred,EDN1,70.48,32,16981460
Asthma,pyrazolanthrone,C432165,,gene_inferred,HMOX1,70.48,32,18048809
Asthma,pyrazolanthrone,C432165,,gene_inferred,ICAM1,70.48,32,17014439|25003170
Asthma,pyrazolanthrone,C432165,,gene_inferred,IL10,70.48,32,29317916
Asthma,pyrazolanthrone,C432165,,gene_inferred,IL13,70.48,32,22867017
Asthma,pyrazolanthrone,C432165,,gene_inferred,IL1B,70.48,32,9176529
Asthma,pyrazolanthrone,C432165,,gene_inferred,IL4,70.48,32,18357729|33861987
Asthma,pyrazolanthrone,C432165,,gene_inferred,IL5,70.48,32,23266719|7540862
Asthma,pyrazolanthrone,C432165,,gene_inferred,IL6,70.48,32,29902480
Asthma,pyrazolanthrone,C432165,,gene_inferred,MMP1,70.48,32,24469321
Asthma,pyrazolanthrone,C432165,,gene_inferred,MMP9,70.48,32,11742282|15131573
Asthma,pyrazolanthrone,C432165,,gene_inferred,NOS2,70.48,32,19800904
Asthma,pyrazolanthrone,C432165,,gene_inferred,NPY,70.48,32,9731035
Asthma,pyrazolanthrone,C432165,,gene_inferred,NQO1,70.48,32,20049212
Asthma,pyrazolanthrone,C432165,,gene_inferred,PARP1,70.48,32,18261157
Asthma,pyrazolanthrone,C432165,,gene_inferred,PLAU,70.48,32,21912604
Asthma,pyrazolanthrone,C432165,,gene_inferred,PTEN,70.48,32,17982072
Asthma,pyrazolanthrone,C432165,,gene_inferred,SOD1,70.48,32,22867017
Asthma,pyrazolanthrone,C432165,,gene_inferred,SOD2,70.48,32,28208751
Asthma,pyrazolanthrone,C432165,,gene_inferred,TGFB1,70.48,32,16365456|19138248
Asthma,pyrazolanthrone,C432165,,gene_inferred,TNF,70.48,32,12356572|14681301|16456144|17450233|20049212|25960783
Asthma,pyrazolanthrone,C432165,,gene_inferred,VEGFA,70.48,32,11907124|15201500|19263519
Asthma,SB 203580,C093642,,gene_inferred,AGER,69.39,33,33075463
Asthma,SB 203580,C093642,,gene_inferred,ALOX5,69.39,33,
Asthma,SB 203580,C093642,,gene_inferred,AREG,69.39,33,15696081
Asthma,SB 203580,C093642,,gene_inferred,ARG1,69.39,33,19281908|19800904
Asthma,SB 203580,C093642,,gene_inferred,ARG2,69.39,33,19281908
Asthma,SB 203580,C093642,,gene_inferred,BCL2,69.39,33,18357729
Asthma,SB 203580,C093642,,gene_inferred,BGLAP,69.39,33,8429434
Asthma,SB 203580,C093642,,gene_inferred,CAT,69.39,33,18048809
Asthma,SB 203580,C093642,,gene_inferred,CCL11,69.39,33,
Asthma,SB 203580,C093642,,gene_inferred,CCL2,69.39,33,19373627
Asthma,SB 203580,C093642,,gene_inferred,CCL5,69.39,33,8534483
Asthma,SB 203580,C093642,,gene_inferred,CD14,69.39,33,17607003
Asthma,SB 203580,C093642,,gene_inferred,CYP2E1,69.39,33,28807506
Asthma,SB 203580,C093642,,gene_inferred,EDN1,69.39,33,16981460
Asthma,SB 203580,C093642,,gene_inferred,GSTP1,69.39,33,11994713|16870661|18988661|24117884|29411558
Asthma,SB 203580,C093642,,gene_inferred,HMOX1,69.39,33,18048809
Asthma,SB 203580,C093642,,gene_inferred,HTR2A,69.39,33,25322896
Asthma,SB 203580,C093642,,gene_inferred,ICAM1,69.39,33,17014439|25003170
Asthma,SB 203580,C093642,,gene_inferred,IL10,69.39,33,29317916
Asthma,SB 203580,C093642,,gene_inferred,IL1B,69.39,33,9176529
Asthma,SB 203580,C093642,,gene_inferred,IL4,69.39,33,18357729|33861987
Asthma,SB 203580,C093642,,gene_inferred,IL6,69.39,33,29902480
Asthma,SB 203580,C093642,,gene_inferred,MMP1,69.39,33,24469321
Asthma,SB 203580,C093642,,gene_inferred,MMP9,69.39,33,11742282|15131573
Asthma,SB 203580,C093642,,gene_inferred,NOS2,69.39,33,19800904
Asthma,SB 203580,C093642,,gene_inferred,NQO1,69.39,33,20049212
Asthma,SB 203580,C093642,,gene_inferred,PARP1,69.39,33,18261157
Asthma,SB 203580,C093642,,gene_inferred,PLA2G7,69.39,33,10733466
Asthma,SB 203580,C093642,,gene_inferred,PTEN,69.39,33,17982072
Asthma,SB 203580,C093642,,gene_inferred,SOD2,69.39,33,28208751
Asthma,SB 203580,C093642,,gene_inferred,TGFB1,69.39,33,16365456|19138248
Asthma,SB 203580,C093642,,gene_inferred,TNF,69.39,33,12356572|14681301|16456144|17450233|20049212|25960783
Asthma,SB 203580,C093642,,gene_inferred,VEGFA,69.39,33,11907124|15201500|19263519
Asthma,Dust,D004391,,gene_inferred,AGER,69.03,36,33075463
Asthma,Dust,D004391,,gene_inferred,ALDH2,69.03,36,11506308|9600491
Asthma,Dust,D004391,,gene_inferred,ALOX5,69.03,36,
Asthma,Dust,D004391,,gene_inferred,AREG,69.03,36,15696081
Asthma,Dust,D004391,,gene_inferred,CAT,69.03,36,18048809
Asthma,Dust,D004391,,gene_inferred,CCL11,69.03,36,
Asthma,Dust,D004391,,gene_inferred,CCL2,69.03,36,19373627
Asthma,Dust,D004391,,gene_inferred,CCL5,69.03,36,8534483
Asthma,Dust,D004391,,gene_inferred,CD14,69.03,36,17607003
Asthma,Dust,D004391,,gene_inferred,DNMT1,69.03,36,23423710
Asthma,Dust,D004391,,gene_inferred,EDN1,69.03,36,16981460
Asthma,Dust,D004391,,gene_inferred,HMOX1,69.03,36,18048809
Asthma,Dust,D004391,,gene_inferred,ICAM1,69.03,36,17014439|25003170
Asthma,Dust,D004391,,gene_inferred,IL10,69.03,36,29317916
Asthma,Dust,D004391,,gene_inferred,IL13,69.03,36,22867017
Asthma,Dust,D004391,,gene_inferred,IL1B,69.03,36,9176529
Asthma,Dust,D004391,,gene_inferred,IL1RL1,69.03,36,19198610|21150878|21804549|24241537|27472835
Asthma,Dust,D004391,,gene_inferred,IL1RN,69.03,36,9176529
Asthma,Dust,D004391,,gene_inferred,IL33,69.03,36,19198610|21804549|24241537|27472835|29067999
Asthma,Dust,D004391,,gene_inferred,IL4,69.03,36,18357729|33861987
Asthma,Dust,D004391,,gene_inferred,IL5,69.03,36,23266719|7540862
Asthma,Dust,D004391,,gene_inferred,IL6,69.03,36,29902480
Asthma,Dust,D004391,,gene_inferred,MMP9,69.03,36,11742282|15131573
Asthma,Dust,D004391,,gene_inferred,NOS2,69.03,36,19800904
Asthma,Dust,D004391,,gene_inferred,NQO1,69.03,36,20049212
Asthma,Dust,D004391,,gene_inferred,PLAU,69.03,36,21912604
Asthma,Dust,D004391,,gene_inferred,RNASE3,69.03,36,12153692|12587966|8874658
Asthma,Dust,D004391,,gene_inferred,SOD1,69.03,36,22867017
Asthma,Dust,D004391,,gene_inferred,SOD2,69.03,36,28208751
Asthma,Dust,D004391,,gene_inferred,SPRR2B,69.03,36,21912604
Asthma,Dust,D004391,,gene_inferred,TGFB1,69.03,36,16365456|19138248
Asthma,Dust,D004391,,gene_inferred,TNC,69.03,36,16115819
Asthma,Dust,D004391,,gene_inferred,TNF,69.03,36,12356572|14681301|16456144|17450233|20049212|25960783
Asthma,Dust,D004391,,gene_inferred,TNIP1,69.03,36,24453940
Asthma,Dust,D004391,,gene_inferred,TSLP,69.03,36,21804549
Asthma,Dust,D004391,,gene_inferred,VEGFA,69.03,36,11907124|15201500|19263519
Asthma,U 0126,C113580,,gene_inferred,ALOX5,67.95,34,
Asthma,U 0126,C113580,,gene_inferred,AREG,67.95,34,15696081
Asthma,U 0126,C113580,,gene_inferred,BCL2,67.95,34,18357729
Asthma,U 0126,C113580,,gene_inferred,BGLAP,67.95,34,8429434
Asthma,U 0126,C113580,,gene_inferred,CCL11,67.95,34,
Asthma,U 0126,C113580,,gene_inferred,CCL2,67.95,34,19373627
Asthma,U 0126,C113580,,gene_inferred,CD14,67.95,34,17607003
Asthma,U 0126,C113580,,gene_inferred,CYP2E1,67.95,34,28807506
Asthma,U 0126,C113580,,gene_inferred,EDN1,67.95,34,16981460
Asthma,U 0126,C113580,,gene_inferred,GSTM1,67.95,34,16870661|18988661
Asthma,U 0126,C113580,,gene_inferred,GSTP1,67.95,34,11994713|16870661|18988661|24117884|29411558
Asthma,U 0126,C113580,,gene_inferred,HMOX1,67.95,34,18048809
Asthma,U 0126,C113580,,gene_inferred,HSD11B2,67.95,34,11932298
Asthma,U 0126,C113580,,gene_inferred,HTR2A,67.95,34,25322896
Asthma,U 0126,C113580,,gene_inferred,ICAM1,67.95,34,17014439|25003170
Asthma,U 0126,C113580,,gene_inferred,IL10,67.95,34,29317916
Asthma,U 0126,C113580,,gene_inferred,IL13,67.95,34,22867017
Asthma,U 0126,C113580,,gene_inferred,IL1B,67.95,34,9176529
Asthma,U 0126,C113580,,gene_inferred,IL4,67.95,34,18357729|33861987
Asthma,U 0126,C113580,,gene_inferred,IL5,67.95,34,23266719|7540862
Asthma,U 0126,C113580,,gene_inferred,IL6,67.95,34,29902480
Asthma,U 0126,C113580,,gene_inferred,MMP1,67.95,34,24469321
Asthma,U 0126,C113580,,gene_inferred,MMP10,67.95,34,16926187
Asthma,U 0126,C113580,,gene_inferred,MMP9,67.95,34,11742282|15131573
Asthma,U 0126,C113580,,gene_inferred,NOS2,67.95,34,19800904
Asthma,U 0126,C113580,,gene_inferred,NQO1,67.95,34,20049212
Asthma,U 0126,C113580,,gene_inferred,PARP1,67.95,34,18261157
Asthma,U 0126,C113580,,gene_inferred,PLAU,67.95,34,21912604
Asthma,U 0126,C113580,,gene_inferred,PTEN,67.95,34,17982072
Asthma,U 0126,C113580,,gene_inferred,SOD1,67.95,34,22867017
Asthma,U 0126,C113580,,gene_inferred,SOD2,67.95,34,28208751
Asthma,U 0126,C113580,,gene_inferred,TGFB1,67.95,34,16365456|19138248
Asthma,U 0126,C113580,,gene_inferred,TNF,67.95,34,12356572|14681301|16456144|17450233|20049212|25960783
Asthma,U 0126,C113580,,gene_inferred,VEGFA,67.95,34,11907124|15201500|19263519
Asthma,"15-deoxy-delta(12,14)-prostaglandin J2",C097240,,gene_inferred,BGLAP,67.40,22,8429434
Asthma,"15-deoxy-delta(12,14)-prostaglandin J2",C097240,,gene_inferred,CAT,67.40,22,18048809
Asthma,"15-deoxy-delta(12,14)-prostaglandin J2",C097240,,gene_inferred,CCL2,67.40,22,19373627
Asthma,"15-deoxy-delta(12,14)-prostaglandin J2",C097240,,gene_inferred,CCL5,67.40,22,8534483
Asthma,"15-deoxy-delta(12,14)-prostaglandin J2",C097240,,gene_inferred,EDN1,67.40,22,16981460
Asthma,"15-deoxy-delta(12,14)-prostaglandin J2",C097240,,gene_inferred,GSTM1,67.40,22,16870661|18988661
Asthma,"15-deoxy-delta(12,14)-prostaglandin J2",C097240,,gene_inferred,GSTP1,67.40,22,11994713|16870661|18988661|24117884|29411558
Asthma,"15-deoxy-delta(12,14)-prostaglandin J2",C097240,,gene_inferred,HMOX1,67.40,22,18048809
Asthma,"15-deoxy-delta(12,14)-prostaglandin J2",C097240,,gene_inferred,ICAM1,67.40,22,17014439|25003170
Asthma,"15-deoxy-delta(12,14)-prostaglandin J2",C097240,,gene_inferred,IL1B,67.40,22,9176529
Asthma,"15-deoxy-delta(12,14)-prostaglandin J2",C097240,,gene_inferred,IL1RN,67.40,22,9176529
Asthma,"15-deoxy-delta(12,14)-prostaglandin J2",C097240,,gene_inferred,IL4,67.40,22,18357729|33861987
Asthma,"15-deoxy-delta(12,14)-prostaglandin J2",C097240,,gene_inferred,IL6,67.40,22,29902480
Asthma,"15-deoxy-delta(12,14)-prostaglandin J2",C097240,,gene_inferred,MMP1,67.40,22,24469321
Asthma,"15-deoxy-delta(12,14)-prostaglandin J2",C097240,,gene_inferred,MMP9,67.40,22,11742282|15131573
Asthma,"15-deoxy-delta(12,14)-prostaglandin J2",C097240,,gene_inferred,NOS2,67.40,22,19800904
Asthma,"15-deoxy-delta(12,14)-prostaglandin J2",C097240,,gene_inferred,PARP1,67.40,22,18261157
Asthma,"15-deoxy-delta(12,14)-prostaglandin J2",C097240,,gene_inferred,PTEN,67.40,22,17982072
Asthma,"15-deoxy-delta(12,14)-prostaglandin J2",C097240,,gene_inferred,PTGDR2,67.40,22,27103662
Asthma,"15-deoxy-delta(12,14)-prostaglandin J2",C097240,,gene_inferred,TGFB1,67.40,22,16365456|19138248
Asthma,"15-deoxy-delta(12,14)-prostaglandin J2",C097240,,gene_inferred,TNF,67.40,22,12356572|14681301|16456144|17450233|20049212|25960783
Asthma,"15-deoxy-delta(12,14)-prostaglandin J2",C097240,,gene_inferred,TSLP,67.40,22,21804549
Asthma,Dinitrochlorobenzene,D004137,,gene_inferred,ARG2,67.40,38,19281908
Asthma,Dinitrochlorobenzene,D004137,,gene_inferred,BCL2,67.40,38,18357729
Asthma,Dinitrochlorobenzene,D004137,,gene_inferred,CAT,67.40,38,18048809
Asthma,Dinitrochlorobenzene,D004137,,gene_inferred,CCL11,67.40,38,
Asthma,Dinitrochlorobenzene,D004137,,gene_inferred,CCL2,67.40,38,19373627
Asthma,Dinitrochlorobenzene,D004137,,gene_inferred,CCL5,67.40,38,8534483
Asthma,Dinitrochlorobenzene,D004137,,gene_inferred,CTLA4,67.40,38,28807506
Asthma,Dinitrochlorobenzene,D004137,,gene_inferred,CXCL14,67.40,38,21150878
Asthma,Dinitrochlorobenzene,D004137,,gene_inferred,DNMT1,67.40,38,23423710
Asthma,Dinitrochlorobenzene,D004137,,gene_inferred,GSTM1,67.40,38,16870661|18988661
Asthma,Dinitrochlorobenzene,D004137,,gene_inferred,GSTP1,67.40,38,11994713|16870661|18988661|24117884|29411558
Asthma,Dinitrochlorobenzene,D004137,,gene_inferred,HMOX1,67.40,38,18048809
Asthma,Dinitrochlorobenzene,D004137,,gene_inferred,ICAM1,67.40,38,17014439|25003170
Asthma,Dinitrochlorobenzene,D004137,,gene_inferred,IL10,67.40,38,29317916
Asthma,Dinitrochlorobenzene,D004137,,gene_inferred,IL13,67.40,38,22867017
Asthma,Dinitrochlorobenzene,D004137,,gene_inferred,IL1B,67.40,38,9176529
Asthma,Dinitrochlorobenzene,D004137,,gene_inferred,IL1RL1,67.40,38,19198610|21150878|21804549|24241537|27472835
Asthma,Dinitrochlorobenzene,D004137,,gene_inferred,IL4,67.40,38,18357729|33861987
Asthma,Dinitrochlorobenzene,D004137,,gene_inferred,IL5,67.40,38,23266719|7540862
Asthma,Dinitrochlorobenzene,D004137,,gene_inferred,IL6,67.40,38,29902480
Asthma,Dinitrochlorobenzene,D004137,,gene_inferred,MMP1,67.40,38,24469321
Asthma,Dinitrochlorobenzene,D004137,,gene_inferred,MMP10,67.40,38,16926187
Asthma,Dinitrochlorobenzene,D004137,,gene_inferred,MYB,67.40,38,19198610
Asthma,Dinitrochlorobenzene,D004137,,gene_inferred,NOS2,67.40,38,19800904
Asthma,Dinitrochlorobenzene,D004137,,gene_inferred,NQO1,67.40,38,20049212
Asthma,Dinitrochlorobenzene,D004137,,gene_inferred,PARP1,67.40,38,18261157
Asthma,Dinitrochlorobenzene,D004137,,gene_inferred,PDE4B,67.40,38,21912604
Asthma,Dinitrochlorobenzene,D004137,,gene_inferred,PDE4D,67.40,38,19426955|21611147
Asthma,Dinitrochlorobenzene,D004137,,gene_inferred,PYHIN1,67.40,38,21804549
Asthma,Dinitrochlorobenzene,D004137,,gene_inferred,RAD50,67.40,38,24241537
Asthma,Dinitrochlorobenzene,D004137,,gene_inferred,SOD1,67.40,38,22867017
Asthma,Dinitrochlorobenzene,D004137,,gene_inferred,SOD2,67.40,38,28208751
Asthma,Dinitrochlorobenzene,D004137,,gene_inferred,STAT4,67.40,38,28807506
Asthma,Dinitrochlorobenzene,D004137,,gene_inferred,TIMP3,67.40,38,16926187
Asthma,Dinitrochlorobenzene,D004137,,gene_inferred,TNF,67.40,38,12356572|14681301|16456144|17450233|20049212|25960783
Asthma,Dinitrochlorobenzene,D004137,,gene_inferred,TSLP,67.40,38,21804549
Asthma,Dinitrochlorobenzene,D004137,,gene_inferred,VEGFA,67.40,38,11907124|15201500|19263519
Asthma,Dinitrochlorobenzene,D004137,,gene_inferred,WDR36,67.40,38,19198610
Asthma,Bleomycin,D001761,11056-06-7,gene_inferred,AGER,67.02,39,33075463
Asthma,Bleomycin,D001761,11056-06-7,gene_inferred,AREG,67.02,39,15696081
Asthma,Bleomycin,D001761,11056-06-7,gene_inferred,ARG1,67.02,39,19281908|19800904
Asthma,Bleomycin,D001761,11056-06-7,gene_inferred,BCL2,67.02,39,18357729
Asthma,Bleomycin,D001761,11056-06-7,gene_inferred,CAT,67.02,39,18048809
Asthma,Bleomycin,D001761,11056-06-7,gene_inferred,CCL11,67.02,39,
Asthma,Bleomycin,D001761,11056-06-7,gene_inferred,CCL2,67.02,39,19373627
Asthma,Bleomycin,D001761,11056-06-7,gene_inferred,CCL5,67.02,39,8534483
Asthma,Bleomycin,D001761,11056-06-7,gene_inferred,CD14,67.02,39,17607003
Asthma,Bleomycin,D001761,11056-06-7,gene_inferred,CXCL14,67.02,39,21150878
Asthma,Bleomycin,D001761,11056-06-7,gene_inferred,DNMT1,67.02,39,23423710
Asthma,Bleomycin,D001761,11056-06-7,gene_inferred,EDN1,67.02,39,16981460
Asthma,Bleomycin,D001761,11056-06-7,gene_inferred,FOXP3,67.02,39,27965764|29317916
Asthma,Bleomycin,D001761,11056-06-7,gene_inferred,GSTM1,67.02,39,16870661|18988661
Asthma,Bleomycin,D001761,11056-06-7,gene_inferred,HMOX1,67.02,39,18048809
Asthma,Bleomycin,D001761,11056-06-7,gene_inferred,ICAM1,67.02,39,17014439|25003170
Asthma,Bleomycin,D001761,11056-06-7,gene_inferred,IL10,67.02,39,29317916
Asthma,Bleomycin,D001761,11056-06-7,gene_inferred,IL13,67.02,39,22867017
Asthma,Bleomycin,D001761,11056-06-7,gene_inferred,IL1B,67.02,39,9176529
Asthma,Bleomycin,D001761,11056-06-7,gene_inferred,IL1RL1,67.02,39,19198610|21150878|21804549|24241537|27472835
Asthma,Bleomycin,D001761,11056-06-7,gene_inferred,IL33,67.02,39,19198610|21804549|24241537|27472835|29067999
Asthma,Bleomycin,D001761,11056-06-7,gene_inferred,IL4,67.02,39,18357729|33861987
Asthma,Bleomycin,D001761,11056-06-7,gene_inferred,IL6,67.02,39,29902480
Asthma,Bleomycin,D001761,11056-06-7,gene_inferred,KRT19,67.02,39,15478392
Asthma,Bleomycin,D001761,11056-06-7,gene_inferred,MMP1,67.02,39,24469321
Asthma,Bleomycin,D001761,11056-06-7,gene_inferred,MMP10,67.02,39,16926187
Asthma,Bleomycin,D001761,11056-06-7,gene_inferred,MMP9,67.02,39,11742282|15131573
Asthma,Bleomycin,D001761,11056-06-7,gene_inferred,NOS2,67.02,39,19800904
Asthma,Bleomycin,D001761,11056-06-7,gene_inferred,NQO1,67.02,39,20049212
Asthma,Bleomycin,D001761,11056-06-7,gene_inferred,PARP1,67.02,39,18261157
Asthma,Bleomycin,D001761,11056-06-7,gene_inferred,PLAU,67.02,39,21912604
Asthma,Bleomycin,D001761,11056-06-7,gene_inferred,PTEN,67.02,39,17982072
Asthma,Bleomycin,D001761,11056-06-7,gene_inferred,SOD1,67.02,39,22867017
Asthma,Bleomycin,D001761,11056-06-7,gene_inferred,SOD2,67.02,39,28208751
Asthma,Bleomycin,D001761,11056-06-7,gene_inferred,TBX21,67.02,39,15806396
Asthma,Bleomycin,D001761,11056-06-7,gene_inferred,TGFB1,67.02,39,16365456|19138248
Asthma,Bleomycin,D001761,11056-06-7,gene_inferred,TNC,67.02,39,16115819
Asthma,Bleomycin,D001761,11056-06-7,gene_inferred,TNF,67.02,39,12356572|14681301|16456144|17450233|20049212|25960783
Asthma,Bleomycin,D001761,11056-06-7,gene_inferred,VEGFA,67.02,39,11907124|15201500|19263519
Asthma,kaempferol,C006552,520-18-3,gene_inferred,ALOX5,66.58,26,
Asthma,kaempferol,C006552,520-18-3,gene_inferred,BCL2,66.58,26,18357729
Asthma,kaempferol,C006552,520-18-3,gene_inferred,CAT,66.58,26,18048809
Asthma,kaempferol,C006552,520-18-3,gene_inferred,CCL2,66.58,26,19373627
Asthma,kaempferol,C006552,520-18-3,gene_inferred,CCL5,66.58,26,8534483
Asthma,kaempferol,C006552,520-18-3,gene_inferred,CD14,66.58,26,17607003
Asthma,kaempferol,C006552,520-18-3,gene_inferred,CYP2E1,66.58,26,28807506
Asthma,kaempferol,C006552,520-18-3,gene_inferred,GSTP1,66.58,26,11994713|16870661|18988661|24117884|29411558
Asthma,kaempferol,C006552,520-18-3,gene_inferred,HMOX1,66.58,26,18048809
Asthma,kaempferol,C006552,520-18-3,gene_inferred,ICAM1,66.58,26,17014439|25003170
Asthma,kaempferol,C006552,520-18-3,gene_inferred,IL10,66.58,26,29317916
Asthma,kaempferol,C006552,520-18-3,gene_inferred,IL1B,66.58,26,9176529
Asthma,kaempferol,C006552,520-18-3,gene_inferred,IL33,66.58,26,19198610|21804549|24241537|27472835|29067999
Asthma,kaempferol,C006552,520-18-3,gene_inferred,IL4,66.58,26,18357729|33861987
Asthma,kaempferol,C006552,520-18-3,gene_inferred,IL5,66.58,26,23266719|7540862
Asthma,kaempferol,C006552,520-18-3,gene_inferred,IL6,66.58,26,29902480
Asthma,kaempferol,C006552,520-18-3,gene_inferred,MMP9,66.58,26,11742282|15131573
Asthma,kaempferol,C006552,520-18-3,gene_inferred,NOS2,66.58,26,19800904
Asthma,kaempferol,C006552,520-18-3,gene_inferred,NQO1,66.58,26,20049212
Asthma,kaempferol,C006552,520-18-3,gene_inferred,PARP1,66.58,26,18261157
Asthma,kaempferol,C006552,520-18-3,gene_inferred,SOD1,66.58,26,22867017
Asthma,kaempferol,C006552,520-18-3,gene_inferred,SOD2,66.58,26,28208751
Asthma,kaempferol,C006552,520-18-3,gene_inferred,TGFB1,66.58,26,16365456|19138248
Asthma,kaempferol,C006552,520-18-3,gene_inferred,TNF,66.58,26,12356572|14681301|16456144|17450233|20049212|25960783
Asthma,kaempferol,C006552,520-18-3,gene_inferred,TSLP,66.58,26,21804549
Asthma,kaempferol,C006552,520-18-3,gene_inferred,VEGFA,66.58,26,11907124|15201500|19263519
